FAB,LOT_ID,LOT_TYPE,PRODUCT,START_TIME,LOT_SIZE,DUE_DATE,PRIORITY
SIMTECH,LOT_PRO_14_8942,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8943,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8944,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8945,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8946,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_8947,P,PRO_14,27/09/2020 20:50:00,25,02/10/2020 12:33:00,0
SIMTECH,LOT_PRO_14_2890,P,PRO_14,27/09/2020 20:21:00,25,30/09/2020 23:28:00,0
SIMTECH,LOT_PRO_14_2891,P,PRO_14,27/09/2020 20:21:00,25,30/09/2020 23:28:00,0
SIMTECH,LOT_PRO_14_2892,P,PRO_14,27/09/2020 20:21:00,25,30/09/2020 23:28:00,0
SIMTECH,LOT_PRO_14_2893,P,PRO_14,27/09/2020 20:21:00,25,30/09/2020 23:28:00,0
SIMTECH,LOT_PRO_14_2894,P,PRO_14,27/09/2020 20:21:00,25,30/09/2020 23:28:00,0
SIMTECH,LOT_PRO_14_3960,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_3961,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_3962,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_3963,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_3964,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_3965,P,PRO_14,08/10/2020 14:14:00,25,13/10/2020 22:28:00,0
SIMTECH,LOT_PRO_14_1100,P,PRO_14,08/10/2020 20:12:00,25,13/10/2020 06:57:00,0
SIMTECH,LOT_PRO_14_1101,P,PRO_14,08/10/2020 20:12:00,25,13/10/2020 06:57:00,0
SIMTECH,LOT_PRO_14_1102,P,PRO_14,08/10/2020 20:12:00,25,13/10/2020 06:57:00,0
SIMTECH,LOT_PRO_14_1103,P,PRO_14,08/10/2020 20:12:00,25,13/10/2020 06:57:00,0
SIMTECH,LOT_PRO_14_1104,P,PRO_14,08/10/2020 20:12:00,25,13/10/2020 06:57:00,0
SIMTECH,LOT_PRO_14_9470,P,PRO_14,20/09/2020 16:13:00,25,26/09/2020 21:18:00,0
SIMTECH,LOT_PRO_14_9471,P,PRO_14,20/09/2020 16:13:00,25,26/09/2020 21:18:00,0
SIMTECH,LOT_PRO_14_9472,P,PRO_14,20/09/2020 16:13:00,25,26/09/2020 21:18:00,0
SIMTECH,LOT_PRO_14_9473,P,PRO_14,20/09/2020 16:13:00,25,26/09/2020 21:18:00,0
SIMTECH,LOT_PRO_14_9474,P,PRO_14,20/09/2020 16:13:00,25,26/09/2020 21:18:00,0
SIMTECH,LOT_PRO_14_8570,P,PRO_14,20/09/2020 13:50:00,25,25/09/2020 21:36:00,0
SIMTECH,LOT_PRO_14_8571,P,PRO_14,20/09/2020 13:50:00,25,25/09/2020 21:36:00,0
SIMTECH,LOT_PRO_14_8572,P,PRO_14,20/09/2020 13:50:00,25,25/09/2020 21:36:00,0
SIMTECH,LOT_PRO_14_8573,P,PRO_14,20/09/2020 13:50:00,25,25/09/2020 21:36:00,0
SIMTECH,LOT_PRO_14_4490,P,PRO_14,19/09/2020 22:09:00,25,25/09/2020 12:32:00,0
SIMTECH,LOT_PRO_14_4491,P,PRO_14,19/09/2020 22:09:00,25,25/09/2020 12:32:00,0
SIMTECH,LOT_PRO_14_4492,P,PRO_14,19/09/2020 22:09:00,25,25/09/2020 12:32:00,0
SIMTECH,LOT_PRO_14_4493,P,PRO_14,19/09/2020 22:09:00,25,25/09/2020 12:32:00,0
SIMTECH,LOT_PRO_14_2870,P,PRO_14,19/09/2020 21:06:00,25,24/09/2020 17:54:00,0
SIMTECH,LOT_PRO_14_2871,P,PRO_14,19/09/2020 21:06:00,25,24/09/2020 17:54:00,0
SIMTECH,LOT_PRO_14_2872,P,PRO_14,19/09/2020 21:06:00,25,24/09/2020 17:54:00,0
SIMTECH,LOT_PRO_14_2873,P,PRO_14,19/09/2020 21:06:00,25,24/09/2020 17:54:00,0
SIMTECH,LOT_PRO_14_2874,P,PRO_14,19/09/2020 21:06:00,25,24/09/2020 17:54:00,0
SIMTECH,LOT_PRO_14_4050,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4051,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4052,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4053,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4054,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4055,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4056,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_4057,P,PRO_14,30/09/2020 16:48:00,25,06/10/2020 13:45:00,0
SIMTECH,LOT_PRO_14_9300,P,PRO_14,30/10/2020 22:01:00,25,04/11/2020 21:11:00,0
SIMTECH,LOT_PRO_14_9301,P,PRO_14,30/10/2020 22:01:00,25,04/11/2020 21:11:00,0
SIMTECH,LOT_PRO_14_9302,P,PRO_14,30/10/2020 22:01:00,25,04/11/2020 21:11:00,0
SIMTECH,LOT_PRO_14_9303,P,PRO_14,30/10/2020 22:01:00,25,04/11/2020 21:11:00,0
SIMTECH,LOT_PRO_14_9304,P,PRO_14,30/10/2020 22:01:00,25,04/11/2020 21:11:00,0
SIMTECH,LOT_PRO_15_4910,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4911,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4912,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4913,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4914,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4915,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4916,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_4917,P,PRO_15,23/10/2020 18:26:00,25,29/10/2020 20:13:00,0
SIMTECH,LOT_PRO_15_7670,P,PRO_15,23/10/2020 19:30:00,25,29/10/2020 09:56:00,0
SIMTECH,LOT_PRO_15_7671,P,PRO_15,23/10/2020 19:30:00,25,29/10/2020 09:56:00,0
SIMTECH,LOT_PRO_15_1840,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1841,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1842,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1843,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1844,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1845,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1846,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_1847,P,PRO_15,25/09/2020 20:59:00,25,03/10/2020 11:53:00,0
SIMTECH,LOT_PRO_15_6970,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_6971,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_6972,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_6973,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_6974,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_6975,P,PRO_15,25/09/2020 20:05:00,25,02/10/2020 15:52:00,0
SIMTECH,LOT_PRO_15_5020,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5021,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5022,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5023,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5024,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5025,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5026,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_5027,P,PRO_15,11/10/2020 20:02:00,25,17/10/2020 16:16:00,0
SIMTECH,LOT_PRO_15_8430,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8431,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8432,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8433,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8434,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8435,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_8436,P,PRO_15,09/10/2020 17:39:00,25,16/10/2020 03:46:00,0
SIMTECH,LOT_PRO_15_4130,P,PRO_15,09/10/2020 19:12:00,25,15/10/2020 11:02:00,0
SIMTECH,LOT_PRO_15_4131,P,PRO_15,09/10/2020 19:12:00,25,15/10/2020 11:02:00,0
SIMTECH,LOT_PRO_15_4132,P,PRO_15,09/10/2020 19:12:00,25,15/10/2020 11:02:00,0
SIMTECH,LOT_PRO_15_4133,P,PRO_15,09/10/2020 19:12:00,25,15/10/2020 11:02:00,0
SIMTECH,LOT_PRO_15_4134,P,PRO_15,09/10/2020 19:12:00,25,15/10/2020 11:02:00,0
SIMTECH,LOT_PRO_15_3590,P,PRO_15,04/10/2020 22:37:00,25,11/10/2020 09:53:00,0
SIMTECH,LOT_PRO_15_3591,P,PRO_15,04/10/2020 22:37:00,25,11/10/2020 09:53:00,0
SIMTECH,LOT_PRO_15_3592,P,PRO_15,04/10/2020 22:37:00,25,11/10/2020 09:53:00,0
SIMTECH,LOT_PRO_15_3593,P,PRO_15,04/10/2020 22:37:00,25,11/10/2020 09:53:00,0
SIMTECH,LOT_PRO_15_3594,P,PRO_15,04/10/2020 22:37:00,25,11/10/2020 09:53:00,0
SIMTECH,LOT_PRO_15_9330,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9331,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9332,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9333,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9334,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9335,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9336,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9337,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_9338,P,PRO_15,02/10/2020 22:09:00,25,08/10/2020 05:23:00,0
SIMTECH,LOT_PRO_15_1460,P,PRO_15,02/10/2020 20:51:00,25,09/10/2020 13:59:00,0
SIMTECH,LOT_PRO_15_1461,P,PRO_15,02/10/2020 20:51:00,25,09/10/2020 13:59:00,0
SIMTECH,LOT_PRO_15_1462,P,PRO_15,02/10/2020 20:51:00,25,09/10/2020 13:59:00,0
SIMTECH,LOT_PRO_15_1463,P,PRO_15,02/10/2020 20:51:00,25,09/10/2020 13:59:00,0
SIMTECH,LOT_PRO_15_1464,P,PRO_15,02/10/2020 20:51:00,25,09/10/2020 13:59:00,0
SIMTECH,LOT_PRO_15_3050,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3051,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3052,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3053,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3054,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3055,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3056,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3057,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3058,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_3059,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_30510,P,PRO_15,18/10/2020 01:38:00,25,25/10/2020 18:02:00,0
SIMTECH,LOT_PRO_15_4150,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4151,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4152,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4153,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4154,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4155,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_4156,P,PRO_15,16/10/2020 19:35:00,25,22/10/2020 21:05:00,0
SIMTECH,LOT_PRO_15_2410,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_2411,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_2412,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_2413,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_2414,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_2415,P,PRO_15,16/10/2020 18:36:00,25,22/10/2020 19:42:00,0
SIMTECH,LOT_PRO_15_6460,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6461,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6462,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6463,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6464,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6465,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_6466,P,PRO_15,25/10/2020 05:04:00,25,30/10/2020 19:32:00,0
SIMTECH,LOT_PRO_15_1590,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1591,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1592,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1593,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1594,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1595,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1596,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_1597,P,PRO_15,27/09/2020 12:43:00,25,02/10/2020 15:11:00,0
SIMTECH,LOT_PRO_15_9080,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9081,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9082,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9083,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9084,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9085,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9086,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9087,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9088,P,PRO_15,20/09/2020 01:56:00,25,26/09/2020 18:21:00,0
SIMTECH,LOT_PRO_15_9040,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9041,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9042,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9043,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9044,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9045,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9046,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_9047,P,PRO_15,30/10/2020 19:01:00,25,07/11/2020 11:12:00,0
SIMTECH,LOT_PRO_15_5500,P,PRO_15,30/10/2020 20:53:00,25,05/11/2020 11:23:00,0
SIMTECH,LOT_PRO_15_5501,P,PRO_15,30/10/2020 20:53:00,25,05/11/2020 11:23:00,0
SIMTECH,LOT_PRO_15_5502,P,PRO_15,30/10/2020 20:53:00,25,05/11/2020 11:23:00,0
SIMTECH,LOT_PRO_15_5503,P,PRO_15,30/10/2020 20:53:00,25,05/11/2020 11:23:00,0
SIMTECH,LOT_PRO_15_5504,P,PRO_15,30/10/2020 20:53:00,25,05/11/2020 11:23:00,0
